time,ks,adf_stationarity,eq_score
2025-08-12 01:25:00+02:00,0.3333333333333333,0.1880465125985109,0.4752186050394044
2025-08-12 01:40:00+02:00,0.4722222222222222,0.10495179586605619,0.3586473850130891
2025-08-12 01:55:00+02:00,0.6388888888888888,0.4326987318344695,0.38974615940045454
2025-08-12 02:10:00+02:00,0.75,0.5991241765250723,0.389649670610029
2025-08-12 02:25:00+02:00,0.8333333333333334,0.9877024561758123,0.49508098247032495
2025-08-12 02:40:00+02:00,0.8888888888888888,0.768521290336772,0.3740751828013755
2025-08-12 02:55:00+02:00,0.9444444444444444,0.7430198228645007,0.3305412624791336
2025-08-12 03:10:00+02:00,0.8055555555555556,0.7211494761011585,0.4051264571071301
2025-08-12 03:25:00+02:00,0.7777777777777778,0.6508068761773879,0.3936560838042885
2025-08-12 03:40:00+02:00,0.6944444444444444,0.6390288064160004,0.4389448558997335
2025-08-12 03:55:00+02:00,0.6111111111111112,0.6472691094337012,0.49224097710681375
2025-08-12 04:10:00+02:00,0.5,0.5089861459186885,0.5035944583674754
2025-08-12 04:25:00+02:00,0.3888888888888889,0.7546660037724067,0.6685330681756294
2025-08-12 04:40:00+02:00,0.2222222222222222,0.16052877679988653,0.5308781773866212
2025-08-12 04:55:00+02:00,0.19444444444444445,0.5967427507513035,0.7220304336338548
2025-08-12 05:10:00+02:00,0.3611111111111111,0.6710728485436097,0.6517624727507771
2025-08-12 05:25:00+02:00,0.4166666666666667,0.6343669472770372,0.6037467789108149
2025-08-12 05:40:00+02:00,0.4722222222222222,0.5641205613470681,0.5423148912054939
2025-08-12 05:55:00+02:00,0.4722222222222222,0.6104735483475003,0.5608560860056668
2025-08-12 06:10:00+02:00,0.4166666666666667,0.5579232120598667,0.5731692848239467
2025-08-12 06:25:00+02:00,0.4166666666666667,0.5528973188736677,0.5711589275494671
2025-08-12 06:40:00+02:00,0.4166666666666667,0.5198198909769132,0.5579279563907652
2025-08-12 06:55:00+02:00,0.4166666666666667,0.26587282514735167,0.4563491300589406
2025-08-12 07:10:00+02:00,0.3333333333333333,0.5098086948324572,0.603923477932983
2025-08-12 07:25:00+02:00,0.25,0.9019676675196855,0.8107870670078742
2025-08-12 07:40:00+02:00,0.16666666666666666,0.9442640006225391,0.8777056002490157
2025-08-12 07:55:00+02:00,0.19444444444444445,0.8779410343532618,0.8345097470746381
2025-08-12 08:10:00+02:00,0.2222222222222222,0.2994840825943873,0.5864602997044216
2025-08-12 08:25:00+02:00,0.2777777777777778,0.24512827799363612,0.5313846445307877
2025-08-12 08:40:00+02:00,0.19444444444444445,0.058377627674396027,0.5066843844030917
